,league,side,teamname,result,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15
3754,LCS,Blue,Cloud9,1,26497.0,31685.0,556.0,23407.0,29456.0,531.0,3090.0,2229.0,25.0,4.0,3.0,1.0,1.0,1.0,4.0
3755,LCS,Red,Immortals,0,23407.0,29456.0,531.0,26497.0,31685.0,556.0,-3090.0,-2229.0,-25.0,1.0,1.0,4.0,4.0,3.0,1.0
3778,LCS,Blue,100 Thieves,1,27369.0,29861.0,490.0,25572.0,28905.0,511.0,1797.0,956.0,-21.0,9.0,20.0,6.0,6.0,10.0,9.0
3779,LCS,Red,Team Liquid,0,25572.0,28905.0,511.0,27369.0,29861.0,490.0,-1797.0,-956.0,21.0,6.0,10.0,9.0,9.0,20.0,6.0
3790,LCS,Blue,Dignitas,0,25480.0,30422.0,513.0,25507.0,28683.0,495.0,-27.0,1739.0,18.0,6.0,7.0,5.0,5.0,11.0,6.0
3791,LCS,Red,Evil Geniuses,1,25507.0,28683.0,495.0,25480.0,30422.0,513.0,27.0,-1739.0,-18.0,5.0,11.0,6.0,6.0,7.0,5.0
3802,LCS,Blue,TSM,1,23712.0,30031.0,527.0,25381.0,30197.0,572.0,-1669.0,-166.0,-45.0,2.0,5.0,1.0,1.0,2.0,2.0
3803,LCS,Red,Counter Logic Gaming,0,25381.0,30197.0,572.0,23712.0,30031.0,527.0,1669.0,166.0,45.0,1.0,2.0,2.0,2.0,5.0,1.0
3814,LCS,Blue,Team Liquid,1,26105.0,30378.0,533.0,23341.0,29217.0,492.0,2764.0,1161.0,41.0,4.0,7.0,3.0,3.0,5.0,4.0
3815,LCS,Red,Golden Guardians,0,23341.0,29217.0,492.0,26105.0,30378.0,533.0,-2764.0,-1161.0,-41.0,3.0,5.0,4.0,4.0,7.0,3.0
4282,LPL,Blue,eStar,0,25905.0,31223.0,542.0,22150.0,29101.0,532.0,3755.0,2122.0,10.0,2.0,6.0,0.0,0.0,0.0,2.0
4283,LPL,Red,Oh My God,1,22150.0,29101.0,532.0,25905.0,31223.0,542.0,-3755.0,-2122.0,-10.0,0.0,0.0,2.0,2.0,6.0,0.0
4330,LPL,Blue,eStar,1,27807.0,30888.0,560.0,22368.0,29172.0,528.0,5439.0,1716.0,32.0,5.0,8.0,0.0,0.0,0.0,5.0
4331,LPL,Red,Oh My God,0,22368.0,29172.0,528.0,27807.0,30888.0,560.0,-5439.0,-1716.0,-32.0,0.0,0.0,5.0,5.0,8.0,0.0
4366,LPL,Blue,Oh My God,0,26088.0,30443.0,537.0,23910.0,31428.0,541.0,2178.0,-985.0,-4.0,4.0,5.0,3.0,3.0,3.0,4.0
4367,LPL,Red,eStar,1,23910.0,31428.0,541.0,26088.0,30443.0,537.0,-2178.0,985.0,4.0,3.0,3.0,4.0,4.0,5.0,3.0
4378,LPL,Blue,Bilibili Gaming,1,25362.0,30266.0,548.0,24781.0,29955.0,514.0,581.0,311.0,34.0,3.0,7.0,3.0,3.0,5.0,3.0
4379,LPL,Red,Victory Five,0,24781.0,29955.0,514.0,25362.0,30266.0,548.0,-581.0,-311.0,-34.0,3.0,5.0,3.0,3.0,7.0,3.0
4426,LPL,Blue,Victory Five,1,26794.0,32007.0,563.0,24304.0,30837.0,549.0,2490.0,1170.0,14.0,5.0,7.0,2.0,2.0,3.0,5.0
4427,LPL,Red,Bilibili Gaming,0,24304.0,30837.0,549.0,26794.0,32007.0,563.0,-2490.0,-1170.0,-14.0,2.0,3.0,5.0,5.0,7.0,2.0
4450,LPL,Blue,Bilibili Gaming,0,25063.0,31479.0,518.0,26777.0,31854.0,572.0,-1714.0,-375.0,-54.0,6.0,9.0,6.0,6.0,11.0,6.0
4451,LPL,Red,Victory Five,1,26777.0,31854.0,572.0,25063.0,31479.0,518.0,1714.0,375.0,54.0,6.0,11.0,6.0,6.0,9.0,6.0
5086,LPL,Blue,Rogue Warriors,0,25111.0,29519.0,525.0,26998.0,32437.0,598.0,-1887.0,-2918.0,-73.0,3.0,6.0,3.0,3.0,10.0,3.0
5087,LPL,Red,FunPlus Phoenix,1,26998.0,32437.0,598.0,25111.0,29519.0,525.0,1887.0,2918.0,73.0,3.0,10.0,3.0,3.0,6.0,3.0
5110,LPL,Blue,FunPlus Phoenix,1,29943.0,30786.0,499.0,27292.0,31065.0,496.0,2651.0,-279.0,3.0,12.0,24.0,9.0,9.0,19.0,12.0
5111,LPL,Red,Rogue Warriors,0,27292.0,31065.0,496.0,29943.0,30786.0,499.0,-2651.0,279.0,-3.0,9.0,19.0,12.0,12.0,24.0,9.0
5122,LPL,Blue,EDward Gaming,1,25872.0,31155.0,573.0,24674.0,30769.0,581.0,1198.0,386.0,-8.0,2.0,2.0,0.0,0.0,0.0,2.0
5123,LPL,Red,LGD Gaming,0,24674.0,30769.0,581.0,25872.0,31155.0,573.0,-1198.0,-386.0,8.0,0.0,0.0,2.0,2.0,2.0,0.0
5146,LPL,Blue,LGD Gaming,0,27289.0,32359.0,566.0,23978.0,31337.0,546.0,3311.0,1022.0,20.0,5.0,4.0,3.0,3.0,5.0,5.0
5147,LPL,Red,EDward Gaming,1,23978.0,31337.0,546.0,27289.0,32359.0,566.0,-3311.0,-1022.0,-20.0,3.0,5.0,5.0,5.0,4.0,3.0
5962,LCK,Blue,Liiv SANDBOX,1,23856.0,30192.0,521.0,24457.0,29444.0,522.0,-601.0,748.0,-1.0,4.0,5.0,5.0,5.0,11.0,4.0
5963,LCK,Red,Kwangdong Freecs,0,24457.0,29444.0,522.0,23856.0,30192.0,521.0,601.0,-748.0,1.0,5.0,11.0,4.0,4.0,5.0,5.0
5998,LCK,Blue,Kwangdong Freecs,0,22338.0,29214.0,531.0,25799.0,30818.0,559.0,-3461.0,-1604.0,-28.0,0.0,0.0,4.0,4.0,11.0,0.0
5999,LCK,Red,Liiv SANDBOX,1,25799.0,30818.0,559.0,22338.0,29214.0,531.0,3461.0,1604.0,28.0,4.0,11.0,0.0,0.0,0.0,4.0
6022,LPL,Blue,Invictus Gaming,1,26447.0,30230.0,560.0,25153.0,30331.0,493.0,1294.0,-101.0,67.0,4.0,9.0,5.0,5.0,9.0,4.0
6023,LPL,Red,eStar,0,25153.0,30331.0,493.0,26447.0,30230.0,560.0,-1294.0,101.0,-67.0,5.0,9.0,4.0,4.0,9.0,5.0
6034,LCK,Blue,DRX,0,24873.0,30588.0,552.0,24843.0,30781.0,574.0,30.0,-193.0,-22.0,2.0,4.0,2.0,2.0,3.0,2.0
6035,LCK,Red,Nongshim RedForce,1,24843.0,30781.0,574.0,24873.0,30588.0,552.0,-30.0,193.0,22.0,2.0,3.0,2.0,2.0,4.0,2.0
6070,LPL,Blue,Invictus Gaming,1,32142.0,31441.0,530.0,23638.0,29380.0,428.0,8504.0,2061.0,102.0,13.0,20.0,6.0,6.0,11.0,13.0
6071,LPL,Red,eStar,0,23638.0,29380.0,428.0,32142.0,31441.0,530.0,-8504.0,-2061.0,-102.0,6.0,11.0,13.0,13.0,20.0,6.0
6094,LPL,Blue,Rare Atom,1,26446.0,31802.0,592.0,24036.0,30486.0,584.0,2410.0,1316.0,8.0,2.0,4.0,1.0,1.0,2.0,2.0
6095,LPL,Red,Suning,0,24036.0,30486.0,584.0,26446.0,31802.0,592.0,-2410.0,-1316.0,-8.0,1.0,2.0,2.0,2.0,4.0,1.0
6106,LCK,Blue,Nongshim RedForce,0,24767.0,29965.0,549.0,24618.0,30669.0,555.0,149.0,-704.0,-6.0,1.0,1.0,2.0,2.0,4.0,1.0
6107,LCK,Red,DRX,1,24618.0,30669.0,555.0,24767.0,29965.0,549.0,-149.0,704.0,6.0,2.0,4.0,1.0,1.0,1.0,2.0
6130,LPL,Blue,Rare Atom,1,25976.0,31644.0,566.0,24337.0,29932.0,555.0,1639.0,1712.0,11.0,4.0,5.0,3.0,3.0,7.0,4.0
6131,LPL,Red,Suning,0,24337.0,29932.0,555.0,25976.0,31644.0,566.0,-1639.0,-1712.0,-11.0,3.0,7.0,4.0,4.0,5.0,3.0
6166,LCK,Blue,DRX,1,23697.0,30065.0,531.0,25443.0,30654.0,556.0,-1746.0,-589.0,-25.0,2.0,3.0,2.0,2.0,3.0,2.0
6167,LCK,Red,Nongshim RedForce,0,25443.0,30654.0,556.0,23697.0,30065.0,531.0,1746.0,589.0,25.0,2.0,3.0,2.0,2.0,3.0,2.0
6718,LCK,Blue,T1,1,25072.0,30082.0,570.0,24298.0,29039.0,506.0,774.0,1043.0,64.0,1.0,2.0,2.0,2.0,2.0,1.0
6719,LCK,Red,Gen.G,0,24298.0,29039.0,506.0,25072.0,30082.0,570.0,-774.0,-1043.0,-64.0,2.0,2.0,1.0,1.0,2.0,2.0
6766,LCK,Blue,Gen.G,1,25734.0,30811.0,555.0,24172.0,31064.0,529.0,1562.0,-253.0,26.0,1.0,1.0,3.0,3.0,5.0,2.0
6767,LCK,Red,T1,0,24172.0,31064.0,529.0,25734.0,30811.0,555.0,-1562.0,253.0,-26.0,3.0,5.0,2.0,1.0,1.0,3.0
6790,LPL,Blue,ThunderTalk Gaming,0,24080.0,29616.0,530.0,26217.0,32172.0,575.0,-2137.0,-2556.0,-45.0,3.0,4.0,5.0,5.0,4.0,3.0
6791,LPL,Red,Team WE,1,26217.0,32172.0,575.0,24080.0,29616.0,530.0,2137.0,2556.0,45.0,5.0,4.0,3.0,3.0,4.0,5.0
6802,LCK,Blue,T1,0,26345.0,29986.0,555.0,25161.0,28661.0,473.0,1184.0,1325.0,82.0,4.0,6.0,5.0,5.0,10.0,4.0
6803,LCK,Red,Gen.G,1,25161.0,28661.0,473.0,26345.0,29986.0,555.0,-1184.0,-1325.0,-82.0,5.0,10.0,4.0,4.0,6.0,5.0
6838,LPL,Blue,ThunderTalk Gaming,0,24175.0,29166.0,504.0,28621.0,31700.0,528.0,-4446.0,-2534.0,-24.0,4.0,7.0,9.0,9.0,15.0,4.0
6839,LPL,Red,Team WE,1,28621.0,31700.0,528.0,24175.0,29166.0,504.0,4446.0,2534.0,24.0,9.0,15.0,4.0,4.0,7.0,9.0
6850,LCK,Blue,DWG KIA,0,26646.0,30469.0,576.0,24398.0,30800.0,544.0,2248.0,-331.0,32.0,1.0,1.0,3.0,3.0,6.0,1.0
6851,LCK,Red,Fredit BRION,1,24398.0,30800.0,544.0,26646.0,30469.0,576.0,-2248.0,331.0,-32.0,3.0,6.0,1.0,1.0,1.0,3.0
6886,LPL,Blue,Oh My God,0,25476.0,29984.0,516.0,25438.0,30026.0,570.0,38.0,-42.0,-54.0,4.0,8.0,2.0,2.0,6.0,4.0
6887,LPL,Red,Royal Never Give Up,1,25438.0,30026.0,570.0,25476.0,29984.0,516.0,-38.0,42.0,54.0,2.0,6.0,4.0,4.0,8.0,2.0
6922,LPL,Blue,Royal Never Give Up,1,28345.0,29903.0,551.0,24781.0,29710.0,495.0,3564.0,193.0,56.0,6.0,6.0,6.0,6.0,8.0,6.0
6923,LPL,Red,Oh My God,0,24781.0,29710.0,495.0,28345.0,29903.0,551.0,-3564.0,-193.0,-56.0,6.0,8.0,6.0,6.0,6.0,6.0
6934,LCK,Blue,Fredit BRION,1,24873.0,32255.0,554.0,24574.0,29697.0,547.0,299.0,2558.0,7.0,3.0,4.0,2.0,2.0,4.0,3.0
6935,LCK,Red,DWG KIA,0,24574.0,29697.0,547.0,24873.0,32255.0,554.0,-299.0,-2558.0,-7.0,2.0,4.0,3.0,3.0,4.0,2.0
7462,LCK,Blue,KT Rolster,1,23882.0,30630.0,548.0,24334.0,28745.0,521.0,-452.0,1885.0,27.0,2.0,2.0,3.0,3.0,4.0,2.0
7463,LCK,Red,Hanwha Life Esports,0,24334.0,28745.0,521.0,23882.0,30630.0,548.0,452.0,-1885.0,-27.0,3.0,4.0,2.0,2.0,2.0,3.0
7522,LCK,Blue,Hanwha Life Esports,1,25771.0,30713.0,544.0,25488.0,29734.0,499.0,283.0,979.0,45.0,4.0,7.0,7.0,7.0,13.0,4.0
7523,LCK,Red,KT Rolster,0,25488.0,29734.0,499.0,25771.0,30713.0,544.0,-283.0,-979.0,-45.0,7.0,13.0,4.0,4.0,7.0,7.0
7534,LPL,Blue,Rare Atom,0,24536.0,30076.0,551.0,26381.0,29361.0,500.0,-1845.0,715.0,51.0,4.0,8.0,6.0,6.0,19.0,4.0
7535,LPL,Red,Bilibili Gaming,1,26381.0,29361.0,500.0,24536.0,30076.0,551.0,1845.0,-715.0,-51.0,6.0,19.0,4.0,4.0,8.0,6.0
7570,LCK,Blue,KT Rolster,0,23057.0,28791.0,522.0,25910.0,29173.0,532.0,-2853.0,-382.0,-10.0,2.0,3.0,5.0,5.0,11.0,2.0
7571,LCK,Red,Hanwha Life Esports,1,25910.0,29173.0,532.0,23057.0,28791.0,522.0,2853.0,382.0,10.0,5.0,11.0,2.0,2.0,3.0,5.0
7582,VCS,Blue,Luxury Esports,0,25148.0,30410.0,555.0,24551.0,29871.0,519.0,597.0,539.0,36.0,1.0,1.0,5.0,5.0,11.0,1.0
7583,VCS,Red,CERBERUS Esports,1,24551.0,29871.0,519.0,25148.0,30410.0,555.0,-597.0,-539.0,-36.0,5.0,11.0,1.0,1.0,1.0,5.0
7606,LPL,Blue,Bilibili Gaming,1,24893.0,31441.0,545.0,24366.0,31066.0,565.0,527.0,375.0,-20.0,4.0,8.0,1.0,1.0,1.0,4.0
7607,LPL,Red,Rare Atom,0,24366.0,31066.0,565.0,24893.0,31441.0,545.0,-527.0,-375.0,20.0,1.0,1.0,4.0,4.0,8.0,1.0
7630,LCK,Blue,DRX,1,25005.0,31061.0,556.0,23657.0,28914.0,538.0,1348.0,2147.0,18.0,3.0,10.0,1.0,1.0,4.0,3.0
7631,LCK,Red,Liiv SANDBOX,0,23657.0,28914.0,538.0,25005.0,31061.0,556.0,-1348.0,-2147.0,-18.0,1.0,4.0,3.0,3.0,10.0,1.0
7642,VCS,Blue,CERBERUS Esports,1,30131.0,30359.0,525.0,22726.0,28456.0,510.0,7405.0,1903.0,15.0,9.0,13.0,2.0,2.0,3.0,9.0
7643,VCS,Red,Luxury Esports,0,22726.0,28456.0,510.0,30131.0,30359.0,525.0,-7405.0,-1903.0,-15.0,2.0,3.0,9.0,9.0,13.0,2.0
7666,LPL,Blue,EDward Gaming,1,25761.0,30581.0,541.0,23758.0,30283.0,529.0,2003.0,298.0,12.0,5.0,9.0,3.0,3.0,7.0,5.0
7667,LPL,Red,JD Gaming,0,23758.0,30283.0,529.0,25761.0,30581.0,541.0,-2003.0,-298.0,-12.0,3.0,7.0,5.0,5.0,9.0,3.0
7690,VCS,Blue,SBTC Esports,0,23472.0,31250.0,539.0,26257.0,32430.0,597.0,-2785.0,-1180.0,-58.0,2.0,1.0,2.0,2.0,3.0,2.0
7691,VCS,Red,Burst The Sky Esports,1,26257.0,32430.0,597.0,23472.0,31250.0,539.0,2785.0,1180.0,58.0,2.0,3.0,2.0,2.0,1.0,2.0
7714,LCK,Blue,Liiv SANDBOX,1,26388.0,32639.0,590.0,23377.0,30144.0,552.0,3011.0,2495.0,38.0,4.0,6.0,1.0,1.0,1.0,4.0
7715,LCK,Red,DRX,0,23377.0,30144.0,552.0,26388.0,32639.0,590.0,-3011.0,-2495.0,-38.0,1.0,1.0,4.0,4.0,6.0,1.0
7726,LPL,Blue,JD Gaming,0,26163.0,31163.0,594.0,24519.0,30817.0,579.0,1644.0,346.0,15.0,2.0,4.0,3.0,3.0,1.0,2.0
7727,LPL,Red,EDward Gaming,1,24519.0,30817.0,579.0,26163.0,31163.0,594.0,-1644.0,-346.0,-15.0,3.0,1.0,2.0,2.0,4.0,3.0
7750,VCS,Blue,Burst The Sky Esports,0,22546.0,27096.0,490.0,25762.0,28741.0,440.0,-3216.0,-1645.0,50.0,2.0,5.0,8.0,8.0,21.0,2.0
7751,VCS,Red,SBTC Esports,1,25762.0,28741.0,440.0,22546.0,27096.0,490.0,3216.0,1645.0,-50.0,8.0,21.0,2.0,2.0,5.0,8.0
7762,LCK,Blue,DRX,1,24447.0,31896.0,606.0,24974.0,30962.0,576.0,-527.0,934.0,30.0,0.0,0.0,1.0,1.0,1.0,0.0
7763,LCK,Red,Liiv SANDBOX,0,24974.0,30962.0,576.0,24447.0,31896.0,606.0,527.0,-934.0,-30.0,1.0,1.0,0.0,0.0,0.0,1.0
7786,VCS,Blue,SBTC Esports,1,26263.0,27885.0,481.0,22255.0,28230.0,454.0,4008.0,-345.0,27.0,6.0,7.0,2.0,2.0,4.0,6.0
7787,VCS,Red,Burst The Sky Esports,0,22255.0,28230.0,454.0,26263.0,27885.0,481.0,-4008.0,345.0,-27.0,2.0,4.0,6.0,6.0,7.0,2.0
7822,LEC,Blue,G2 Esports,1,25442.0,31315.0,560.0,25260.0,28292.0,524.0,182.0,3023.0,36.0,3.0,6.0,2.0,2.0,2.0,3.0
7823,LEC,Red,MAD Lions,0,25260.0,28292.0,524.0,25442.0,31315.0,560.0,-182.0,-3023.0,-36.0,2.0,2.0,3.0,3.0,6.0,2.0
7846,LEC,Blue,Astralis,0,23656.0,28694.0,531.0,24000.0,28631.0,514.0,-344.0,63.0,17.0,2.0,4.0,2.0,2.0,6.0,2.0
7847,LEC,Red,SK Gaming,1,24000.0,28631.0,514.0,23656.0,28694.0,531.0,344.0,-63.0,-17.0,2.0,6.0,2.0,2.0,4.0,2.0
7870,LEC,Blue,Rogue,1,26527.0,29776.0,565.0,22130.0,28793.0,521.0,4397.0,983.0,44.0,1.0,1.0,0.0,0.0,0.0,1.0
7871,LEC,Red,Excel Esports,0,22130.0,28793.0,521.0,26527.0,29776.0,565.0,-4397.0,-983.0,-44.0,0.0,0.0,1.0,1.0,1.0,0.0
7882,LEC,Blue,Team Vitality,0,24938.0,30121.0,547.0,23639.0,29321.0,542.0,1299.0,800.0,5.0,1.0,2.0,1.0,1.0,2.0,1.0
7883,LEC,Red,FC Schalke 04 Esports,1,23639.0,29321.0,542.0,24938.0,30121.0,547.0,-1299.0,-800.0,-5.0,1.0,2.0,1.0,1.0,2.0,1.0
7894,LEC,Blue,Misfits Gaming,1,28318.0,30664.0,478.0,24412.0,27274.0,449.0,3906.0,3390.0,29.0,11.0,23.0,8.0,8.0,14.0,11.0
7895,LEC,Red,Fnatic,0,24412.0,27274.0,449.0,28318.0,30664.0,478.0,-3906.0,-3390.0,-29.0,8.0,14.0,11.0,11.0,23.0,8.0
7906,LCS,Blue,Cloud9,1,24505.0,29080.0,529.0,24847.0,28610.0,501.0,-342.0,470.0,28.0,2.0,2.0,2.0,2.0,3.0,2.0
7907,LCS,Red,Dignitas,0,24847.0,28610.0,501.0,24505.0,29080.0,529.0,342.0,-470.0,-28.0,2.0,3.0,2.0,2.0,2.0,2.0
7918,LCS,Blue,Golden Guardians,0,24936.0,30267.0,540.0,24128.0,30940.0,545.0,808.0,-673.0,-5.0,2.0,3.0,3.0,3.0,6.0,2.0
7919,LCS,Red,100 Thieves,1,24128.0,30940.0,545.0,24936.0,30267.0,540.0,-808.0,673.0,5.0,3.0,6.0,2.0,2.0,3.0,3.0
7942,LCS,Blue,FlyQuest,1,24043.0,28665.0,478.0,23891.0,28509.0,485.0,152.0,156.0,-7.0,3.0,8.0,3.0,3.0,6.0,3.0
7943,LCS,Red,Evil Geniuses,0,23891.0,28509.0,485.0,24043.0,28665.0,478.0,-152.0,-156.0,7.0,3.0,6.0,3.0,3.0,8.0,3.0
8026,LCS,Blue,TSM,0,23602.0,29368.0,520.0,27927.0,30615.0,543.0,-4325.0,-1247.0,-23.0,1.0,2.0,5.0,5.0,6.0,1.0
8027,LCS,Red,Team Liquid,1,27927.0,30615.0,543.0,23602.0,29368.0,520.0,4325.0,1247.0,23.0,5.0,6.0,1.0,1.0,2.0,5.0
8098,LCS,Blue,Immortals,0,22102.0,28593.0,495.0,24197.0,29324.0,531.0,-2095.0,-731.0,-36.0,1.0,3.0,1.0,1.0,1.0,1.0
8099,LCS,Red,FlyQuest,1,24197.0,29324.0,531.0,22102.0,28593.0,495.0,2095.0,731.0,36.0,1.0,1.0,1.0,1.0,3.0,1.0
8158,LCK,Blue,Kwangdong Freecs,0,24532.0,29997.0,537.0,25909.0,30844.0,541.0,-1377.0,-847.0,-4.0,3.0,8.0,3.0,3.0,4.0,3.0
8159,LCK,Red,DWG KIA,1,25909.0,30844.0,541.0,24532.0,29997.0,537.0,1377.0,847.0,4.0,3.0,4.0,3.0,3.0,8.0,3.0
8242,LCK,Blue,DWG KIA,1,26508.0,31939.0,587.0,23865.0,29924.0,498.0,2643.0,2015.0,89.0,3.0,4.0,5.0,5.0,8.0,3.0
8243,LCK,Red,Kwangdong Freecs,0,23865.0,29924.0,498.0,26508.0,31939.0,587.0,-2643.0,-2015.0,-89.0,5.0,8.0,3.0,3.0,4.0,5.0
8278,LPL,Blue,Top Esports,1,26336.0,31608.0,587.0,23141.0,29943.0,546.0,3195.0,1665.0,41.0,4.0,6.0,0.0,0.0,0.0,4.0
8279,LPL,Red,LGD Gaming,0,23141.0,29943.0,546.0,26336.0,31608.0,587.0,-3195.0,-1665.0,-41.0,0.0,0.0,4.0,4.0,6.0,0.0
8290,VCS,Blue,Saigon Buffalo,0,24118.0,28690.0,500.0,28203.0,32457.0,558.0,-4085.0,-3767.0,-58.0,5.0,12.0,8.0,8.0,12.0,5.0
8291,VCS,Red,Team Secret,1,28203.0,32457.0,558.0,24118.0,28690.0,500.0,4085.0,3767.0,58.0,8.0,12.0,5.0,5.0,12.0,8.0
8314,LCK,Blue,Fredit BRION,0,24807.0,30663.0,569.0,26019.0,30333.0,551.0,-1212.0,330.0,18.0,0.0,0.0,4.0,4.0,5.0,0.0
8315,LCK,Red,Nongshim RedForce,1,26019.0,30333.0,551.0,24807.0,30663.0,569.0,1212.0,-330.0,-18.0,4.0,5.0,0.0,0.0,0.0,4.0
8326,LPL,Blue,LGD Gaming,0,24117.0,30009.0,485.0,29776.0,32102.0,537.0,-5659.0,-2093.0,-52.0,6.0,5.0,13.0,13.0,18.0,6.0
8327,LPL,Red,Top Esports,1,29776.0,32102.0,537.0,24117.0,30009.0,485.0,5659.0,2093.0,52.0,13.0,18.0,6.0,6.0,5.0,13.0
8362,VCS,Blue,Team Secret,0,26388.0,30235.0,533.0,28974.0,32149.0,522.0,-2586.0,-1914.0,11.0,7.0,7.0,12.0,12.0,23.0,7.0
8363,VCS,Red,Saigon Buffalo,1,28974.0,32149.0,522.0,26388.0,30235.0,533.0,2586.0,1914.0,-11.0,12.0,23.0,7.0,7.0,7.0,12.0
8398,LPL,Blue,FunPlus Phoenix,1,25096.0,30798.0,564.0,23750.0,29769.0,541.0,1346.0,1029.0,23.0,0.0,0.0,1.0,1.0,2.0,0.0
8399,LPL,Red,Suning,0,23750.0,29769.0,541.0,25096.0,30798.0,564.0,-1346.0,-1029.0,-23.0,1.0,2.0,0.0,0.0,0.0,1.0
8410,LCK,Blue,Nongshim RedForce,1,25186.0,28093.0,491.0,24033.0,28835.0,518.0,1153.0,-742.0,-27.0,6.0,12.0,3.0,3.0,6.0,6.0
8411,LCK,Red,Fredit BRION,0,24033.0,28835.0,518.0,25186.0,28093.0,491.0,-1153.0,742.0,27.0,3.0,6.0,6.0,6.0,12.0,3.0
8446,VCS,Blue,Saigon Buffalo,1,26389.0,31208.0,540.0,25886.0,30377.0,545.0,503.0,831.0,-5.0,6.0,6.0,2.0,2.0,2.0,6.0
8447,VCS,Red,Team Secret,0,25886.0,30377.0,545.0,26389.0,31208.0,540.0,-503.0,-831.0,5.0,2.0,2.0,6.0,6.0,6.0,2.0
8458,LPL,Blue,Suning,0,23342.0,28256.0,487.0,27151.0,29181.0,547.0,-3809.0,-925.0,-60.0,4.0,4.0,3.0,3.0,3.0,4.0
8459,LPL,Red,FunPlus Phoenix,1,27151.0,29181.0,547.0,23342.0,28256.0,487.0,3809.0,925.0,60.0,3.0,3.0,4.0,4.0,4.0,3.0
8506,VCS,Blue,GAM Esports,1,29320.0,32637.0,537.0,21356.0,26378.0,437.0,7964.0,6259.0,100.0,10.0,20.0,2.0,2.0,5.0,10.0
8507,VCS,Red,Team Flash,0,21356.0,26378.0,437.0,29320.0,32637.0,537.0,-7964.0,-6259.0,-100.0,2.0,5.0,10.0,10.0,20.0,2.0
8542,VCS,Blue,Team Flash,0,22297.0,27525.0,462.0,25205.0,30601.0,519.0,-2908.0,-3076.0,-57.0,3.0,7.0,7.0,7.0,9.0,3.0
8543,VCS,Red,GAM Esports,1,25205.0,30601.0,519.0,22297.0,27525.0,462.0,2908.0,3076.0,57.0,7.0,9.0,3.0,3.0,7.0,7.0
8662,LEC,Blue,FC Schalke 04 Esports,0,26063.0,31936.0,547.0,24826.0,30162.0,527.0,1237.0,1774.0,20.0,5.0,8.0,5.0,5.0,11.0,5.0
8663,LEC,Red,Excel Esports,1,24826.0,30162.0,527.0,26063.0,31936.0,547.0,-1237.0,-1774.0,-20.0,5.0,11.0,5.0,5.0,8.0,5.0
8686,LEC,Blue,Misfits Gaming,0,24335.0,29751.0,540.0,23704.0,30024.0,554.0,631.0,-273.0,-14.0,1.0,1.0,1.0,1.0,3.0,1.0
8687,LEC,Red,Team Vitality,1,23704.0,30024.0,554.0,24335.0,29751.0,540.0,-631.0,273.0,14.0,1.0,3.0,1.0,1.0,1.0,1.0
8710,LEC,Blue,MAD Lions,1,26690.0,30631.0,542.0,22570.0,28534.0,510.0,4120.0,2097.0,32.0,5.0,8.0,2.0,2.0,1.0,5.0
8711,LEC,Red,Astralis,0,22570.0,28534.0,510.0,26690.0,30631.0,542.0,-4120.0,-2097.0,-32.0,2.0,1.0,5.0,5.0,8.0,2.0
8722,LEC,Blue,SK Gaming,0,25338.0,29785.0,530.0,24003.0,30219.0,560.0,1335.0,-434.0,-30.0,3.0,3.0,1.0,1.0,3.0,3.0
8723,LEC,Red,G2 Esports,1,24003.0,30219.0,560.0,25338.0,29785.0,530.0,-1335.0,434.0,30.0,1.0,3.0,3.0,3.0,3.0,1.0
8746,LEC,Blue,Fnatic,0,24358.0,29332.0,534.0,27144.0,30617.0,543.0,-2786.0,-1285.0,-9.0,3.0,9.0,5.0,5.0,13.0,3.0
8747,LEC,Red,Rogue,1,27144.0,30617.0,543.0,24358.0,29332.0,534.0,2786.0,1285.0,9.0,5.0,13.0,3.0,3.0,9.0,5.0
8782,LCS,Blue,100 Thieves,1,27111.0,32385.0,571.0,22610.0,29672.0,524.0,4501.0,2713.0,47.0,3.0,8.0,1.0,1.0,2.0,3.0
8783,LCS,Red,Immortals,0,22610.0,29672.0,524.0,27111.0,32385.0,571.0,-4501.0,-2713.0,-47.0,1.0,2.0,3.0,3.0,8.0,1.0
8794,LCS,Blue,Immortals,0,24984.0,28881.0,492.0,27441.0,28457.0,476.0,-2457.0,424.0,16.0,6.0,14.0,7.0,7.0,17.0,6.0
8795,LCS,Red,100 Thieves,1,27441.0,28457.0,476.0,24984.0,28881.0,492.0,2457.0,-424.0,-16.0,7.0,17.0,6.0,6.0,14.0,7.0
8806,LCS,Blue,Cloud9,0,24223.0,28315.0,528.0,23583.0,27643.0,498.0,640.0,672.0,30.0,3.0,7.0,3.0,3.0,7.0,3.0
8807,LCS,Red,TSM,1,23583.0,27643.0,498.0,24223.0,28315.0,528.0,-640.0,-672.0,-30.0,3.0,7.0,3.0,3.0,7.0,3.0
8818,LCS,Blue,Cloud9,1,26504.0,30996.0,528.0,24736.0,30831.0,516.0,1768.0,165.0,12.0,6.0,11.0,4.0,4.0,6.0,6.0
8819,LCS,Red,TSM,0,24736.0,30831.0,516.0,26504.0,30996.0,528.0,-1768.0,-165.0,-12.0,4.0,6.0,6.0,6.0,11.0,4.0
